,SalePrice,zhvi_px,zhvi_idx,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,NewConstruction,PropertyType_Multiplex,PropertyType_Single Family,PropertyType_Townhouse,ZipGroup,AdjSalePrice
1306,880000,350900,0.806295955882353,1,7650,1610,180,2.5,4,9,1927,0,0,604000,524000,0,0,1,0,4,1091411.0
1307,1040000,397900,0.914292279411765,1,7920,3370,1510,3.0,4,10,1988,0,0,604000,652000,0,0,1,0,4,1137492.0
1308,775000,434200,0.997702205882353,1,4560,2140,0,2.0,4,7,1916,0,0,335000,481000,0,0,1,0,3,776785.0
1309,372000,387600,0.890625,1,6865,2120,1060,2.0,4,7,1954,0,2,140000,158000,0,0,1,0,0,417684.0
1310,365000,434600,0.998621323529412,1,9399,1200,0,1.5,3,7,1954,0,1,180000,123000,0,0,1,0,0,365504.0
1311,740000,395300,0.908318014705882,1,2527,2150,750,1.75,3,8,1906,0,0,205000,575000,0,0,1,0,3,814693.0
1312,610000,414800,0.953125,1,2775,2050,370,1.75,3,8,1906,0,0,227000,605000,0,0,1,0,3,640000.0
1313,720000,414800,0.953125,2,4200,2070,400,2.0,3,7,1906,0,0,335000,388000,0,1,0,0,3,755410.0
1314,879000,423400,0.972886029411765,1,5700,2350,0,1.0,2,8,1905,1997,0,488000,412000,0,0,1,0,3,903497.0
1315,685000,322000,0.739889705882353,1,3420,2210,720,2.25,4,8,1908,0,0,259000,518000,0,0,1,0,3,925814.0
1317,439000,411100,0.944623161764706,1,1079,1170,0,1.5,2,7,2003,0,0,139000,299000,0,0,0,1,3,464736.0
1318,369000,334700,0.769071691176471,1,1251,1180,0,1.5,2,7,2005,0,0,139000,296000,0,0,0,1,3,479799.0
1319,410000,394900,0.907398897058823,1,1115,925,0,1.5,2,7,2005,0,0,139000,264000,0,0,0,1,3,451841.0
1320,605000,429600,0.987132352941177,1,2200,1430,0,2.5,3,7,1910,0,0,227000,403000,0,0,1,0,3,612886.0
1321,830000,403200,0.926470588235294,1,3460,2860,1040,1.75,7,8,1912,0,0,259000,679000,0,0,1,0,3,895873.0
1322,661500,404400,0.929227941176471,1,3600,1830,910,1.5,5,7,1913,0,0,259000,398000,0,0,1,0,3,711881.0
1323,549950,330600,0.759650735294118,1,3040,2260,970,2.75,5,8,1914,0,0,259000,611000,0,0,1,0,3,723951.0
1324,568000,360700,0.828814338235294,1,5700,1630,790,1.75,3,7,1941,0,0,488000,166000,0,0,1,0,3,685316.0
1325,839000,421900,0.969439338235294,1,5301,1860,0,2.75,4,8,1900,1994,0,437000,371000,0,0,1,0,3,865449.0
1326,380000,415100,0.953814338235294,1,9812,2590,0,3.25,4,7,1962,0,0,90000,245000,0,0,1,0,1,398400.0
1327,347000,383200,0.880514705882353,1,9975,2120,1060,2.0,5,7,1963,0,0,90000,229000,0,0,1,0,1,394088.0
1328,475000,400600,0.920496323529412,1,4816,1740,870,1.75,4,7,1942,0,1,200000,286000,0,0,1,0,4,516026.0
1329,425000,342800,0.787683823529412,1,4816,1740,870,1.75,4,7,1942,0,1,200000,286000,0,0,1,0,4,539557.0
1330,415000,392100,0.900965073529412,1,3440,1340,480,1.0,2,7,1924,0,0,183000,234000,0,0,1,0,4,460617.0
1331,408000,425600,0.977941176470588,1,5750,960,0,1.0,2,7,1971,0,0,207000,183000,0,0,1,0,4,417203.0
1332,585000,392100,0.900965073529412,1,5980,2520,730,2.0,3,8,1957,0,0,207000,371000,0,0,1,0,4,649304.0
1333,540000,418300,0.961167279411765,1,7200,2760,1380,1.75,6,7,1957,0,0,380000,228000,0,0,1,0,2,561817.0
1334,550000,427800,0.982996323529412,1,7200,2760,1380,1.75,6,7,1957,0,0,380000,228000,0,0,1,0,2,559514.0
1335,410000,350900,0.806295955882353,1,9984,1940,390,1.75,4,7,1963,0,0,241000,215000,0,0,1,0,2,508498.0
1336,651386,315500,0.724954044117647,1,3858,2670,0,2.5,3,10,2011,0,0,286000,498000,1,0,0,1,1,898520.0
1337,647000,322000,0.739889705882353,1,3883,2670,0,2.5,3,10,2012,0,0,286000,524000,1,0,0,1,1,874455.0
1338,720000,350300,0.804917279411765,1,3901,2920,0,2.5,3,10,2008,0,0,286000,474000,0,0,0,1,1,894502.0
1339,725000,350900,0.806295955882353,1,3942,2920,0,2.5,3,10,2008,0,0,286000,474000,1,0,0,1,1,899174.0
1341,502000,312300,0.717601102941177,1,2610,2040,230,3.5,3,9,2011,0,0,236000,357000,1,0,0,1,1,699553.0
1342,924000,390600,0.897518382352941,1,3685,2990,780,3.25,3,10,2008,0,0,299000,473000,1,0,0,1,1,1029505.0
1344,585000,315500,0.724954044117647,1,5663,2550,830,2.25,2,10,2011,0,1,273000,463000,1,0,0,1,1,806948.0
1345,630000,370700,0.851792279411765,1,5663,2550,830,2.25,2,10,2011,0,1,273000,463000,0,0,0,1,1,739617.0
1346,1040000,357100,0.820542279411765,1,4912,3660,840,3.0,3,11,2008,0,0,392000,778000,1,0,0,1,1,1267454.0
1347,489000,316900,0.728170955882353,1,2148,2040,230,3.5,3,9,2011,0,1,236000,357000,1,0,0,1,1,671546.0
1348,500000,334700,0.769071691176471,1,3740,2130,680,3.0,3,9,2010,0,1,273000,357000,1,0,0,1,1,650134.0
1349,510000,332700,0.764476102941177,1,3210,2130,680,3.5,3,9,2010,0,1,273000,362000,1,0,0,1,1,667124.0
1350,549000,432100,0.992876838235294,1,764,1010,0,1.0,2,9,1928,2003,0,191000,377000,0,0,0,1,4,552939.0
1351,418000,357100,0.820542279411765,1,4560,1430,0,1.0,2,8,1917,0,0,229000,383000,0,0,1,0,4,509419.0
1352,285000,425200,0.977022058823529,1,232610,1250,0,1.0,3,7,1960,2008,0,170000,144000,0,0,1,0,2,291703.0
1353,555000,434600,0.998621323529412,1,50965,2370,0,2.5,3,8,1996,0,0,114000,237000,0,0,1,0,2,555766.0
1354,386000,312000,0.716911764705882,1,50965,2370,0,2.5,3,8,1996,0,0,114000,237000,0,0,1,0,2,538421.0
1355,465000,351800,0.808363970588235,1,9331,1490,0,1.75,2,6,1954,0,0,216000,175000,0,0,1,0,1,575236.0
1356,1035000,390600,0.897518382352941,1,7955,2879,0,3.25,3,10,2007,0,0,152000,512000,0,0,1,0,1,1153180.0
1357,325000,423400,0.972886029411765,1,10890,1780,0,2.0,3,7,1974,0,1,55000,147000,0,0,1,0,1,334058.0
1358,220000,394900,0.907398897058823,1,10890,1780,0,2.0,3,7,1974,0,1,55000,147000,0,0,1,0,1,242451.0
1360,450000,351800,0.808363970588235,1,226730,2040,0,3.0,3,8,1990,0,0,188000,304000,0,0,1,0,3,556680.0
1361,477000,425600,0.977941176470588,1,83635,2250,1100,2.0,6,7,1971,0,0,110000,248000,0,0,1,0,3,487759.0
1362,310000,410700,0.943704044117647,1,83199,1040,170,1.5,2,7,1965,0,0,104000,198000,0,0,1,0,3,328493.0
1363,262500,411100,0.944623161764706,1,10450,820,0,1.0,2,7,1965,0,0,92000,101000,0,0,1,0,1,277889.0
1364,276000,396500,0.911075367647059,1,6956,1400,0,1.75,3,7,1957,0,1,80000,137000,0,0,1,0,0,302939.0
1365,190000,345800,0.794577205882353,1,6956,1400,0,1.75,3,7,1957,0,1,80000,137000,0,0,1,0,0,239121.0
1366,220000,403500,0.927159926470588,1,10200,1460,0,1.0,3,7,1957,0,2,80000,134000,0,0,1,0,1,237284.0
1367,269950,339900,0.781020220588235,1,43560,1260,0,2.0,3,7,1990,0,0,165000,109000,0,0,1,0,1,345638.0
1368,325000,356000,0.818014705882353,2,38363,3264,0,3.75,7,8,1973,0,0,150000,358000,0,0,1,0,3,397303.0
1369,410000,392100,0.900965073529412,1,22000,2630,1010,1.75,4,7,1947,0,1,115000,245000,0,0,1,0,1,455068.0
1370,222600,414800,0.953125,1,12370,1230,0,1.0,3,7,1956,0,2,85000,137000,0,0,1,0,1,233548.0
1371,140000,347800,0.799172794117647,1,5313,800,0,1.0,0,7,1943,1970,0,85000,82000,0,0,1,0,0,175181.0
1373,650000,411100,0.944623161764706,1,214750,2620,0,3.0,4,8,1992,0,0,196000,318000,0,0,1,0,3,688105.0
1374,550000,385800,0.886488970588235,1,213008,2720,0,2.75,3,9,2003,0,0,249000,512000,0,0,1,0,3,620425.0
1375,618000,380400,0.874080882352941,1,387684,3310,1150,2.5,3,8,1919,1996,0,287000,354000,0,0,1,0,3,707028.0
1377,157000,312300,0.717601102941177,2,8740,2200,0,2.0,4,7,1967,0,2,70000,130000,0,1,0,0,1,218785.0
1378,316000,414800,0.953125,2,10725,2280,0,2.0,4,7,1967,0,2,72000,131000,0,1,0,0,1,331541.0
1379,450000,421200,0.967830882352941,1,12459,2060,1030,2.75,4,7,1968,0,1,275000,202000,0,0,1,0,1,464957.0
1380,708000,354400,0.814338235294118,1,15482,2420,0,2.25,4,8,1925,1997,1,563000,353000,0,0,1,0,2,869418.0
1381,537500,429600,0.987132352941177,1,12154,1170,0,1.0,2,7,1946,0,1,497000,1000,0,0,1,0,2,544507.0
1382,1365000,365000,0.838694852941177,1,9583,4280,0,3.5,4,11,2005,0,1,465000,1153000,0,0,1,0,2,1627529.0
1383,1430500,430900,0.990119485294118,1,10799,4860,1410,3.5,5,10,2000,0,0,529000,887000,0,0,1,0,2,1444775.0
1384,850000,365000,0.838694852941177,1,7405,2610,0,2.5,4,10,2000,0,1,442000,648000,0,0,1,0,2,1013479.0
1387,740000,404400,0.929227941176471,1,11325,2075,0,1.75,5,7,1954,2005,1,394000,300000,0,0,1,0,2,796360.0
1388,722000,433500,0.99609375,1,15264,1790,0,2.0,3,8,1974,0,0,663000,188000,0,0,1,0,2,724831.0
1389,915000,411100,0.944623161764706,1,10777,2330,0,2.5,3,9,2001,0,1,475000,474000,0,0,1,0,2,968640.0
1390,721800,381600,0.876838235294118,1,4764,1820,0,2.5,4,9,2008,0,2,414000,404000,1,0,1,0,2,823185.0
1392,800000,369800,0.849724264705882,1,4097,2100,0,2.5,3,9,2008,0,0,467000,440000,1,0,1,0,2,941482.0
1393,315000,432100,0.992876838235294,1,28920,1310,0,1.0,3,6,1958,0,0,329000,4000,0,0,1,0,3,317260.0
1394,350000,394900,0.907398897058823,1,28920,1310,0,1.0,3,6,1958,0,0,329000,4000,0,0,1,0,3,385718.0
1396,1050000,415100,0.953814338235294,1,8375,3620,0,4.5,4,10,2003,0,0,258000,664000,0,0,1,0,3,1100843.0
1397,462000,383200,0.880514705882353,1,2975,1490,0,1.0,2,7,1923,0,0,164000,309000,0,0,1,0,4,524693.0
1398,748000,431300,0.991038602941177,1,4080,3030,990,2.25,5,8,1930,0,0,299000,387000,0,0,1,0,4,754764.0
1400,950000,434200,0.997702205882353,1,152460,3880,1650,2.75,5,9,1973,0,0,323000,500000,0,0,1,0,3,952188.0
1401,615000,312000,0.716911764705882,1,219978,2320,0,2.5,3,8,1993,0,1,318000,336000,0,0,1,0,3,857846.0
1402,500000,404400,0.929227941176471,1,24750,2900,1450,2.75,5,7,1952,0,0,246000,204000,0,0,1,0,3,538081.0
1403,565000,396500,0.911075367647059,1,46609,3510,1200,3.0,5,7,1984,0,0,280000,295000,0,0,1,0,3,620146.0
1404,680000,329600,0.757352941176471,1,35001,3110,0,2.5,4,9,1998,0,1,244000,509000,0,0,1,0,3,897864.0
1405,875000,433500,0.99609375,1,40962,3900,0,3.25,4,10,1991,0,1,255000,620000,0,0,1,0,3,878431.0
1406,375000,432100,0.992876838235294,1,13240,1200,0,1.75,2,6,1931,0,1,184000,172000,0,0,1,0,0,377690.0
1407,351000,396500,0.911075367647059,1,15120,990,0,1.0,2,6,1953,0,0,216000,75000,0,0,1,0,0,385259.0
1408,400700,434600,0.998621323529412,1,6671,1830,450,1.75,3,7,1993,0,0,171000,234000,0,0,1,0,0,401253.0
1409,380000,352600,0.810202205882353,1,16001,1890,0,1.75,3,7,1950,0,1,205000,193000,0,0,1,0,0,469019.0
1410,260000,405100,0.930836397058823,1,7276,1650,640,1.75,4,7,1977,0,0,171000,160000,0,0,1,0,0,279319.0
1411,335000,387600,0.890625,1,8487,1260,0,1.75,3,7,1970,0,0,182000,134000,0,0,1,0,0,376140.0
1412,560000,428400,0.984375,1,9601,2542,0,2.5,4,8,2003,0,0,164000,363000,0,0,1,0,0,568889.0
1413,1090000,392100,0.900965073529412,1,55321,4740,0,4.5,4,11,1999,0,0,256000,839000,0,0,1,0,3,1209814.0
1414,558500,434200,0.997702205882353,1,19440,2060,0,1.5,3,7,1956,0,0,355000,213000,0,0,1,0,3,559786.0
1415,550000,394900,0.907398897058823,1,19440,2060,0,1.5,3,7,1956,0,0,355000,213000,0,0,1,0,3,606128.0
1416,312700,350600,0.805606617647059,1,6896,720,0,1.0,2,6,1942,0,0,180000,189000,0,0,1,0,4,388155.0
1417,319950,357100,0.820542279411765,1,1373,1280,0,2.25,3,7,2008,0,0,92000,245000,1,0,0,1,4,389925.0
1418,349950,397900,0.914292279411765,1,1242,1270,0,2.5,2,7,2008,0,0,92000,245000,1,0,0,1,4,382755.0
1419,319950,381600,0.876838235294118,1,1452,1280,0,2.25,3,7,2008,0,0,92000,245000,1,0,0,1,4,364891.0
1420,319950,374400,0.860294117647059,1,1241,1270,0,2.5,2,7,2008,0,0,92000,245000,1,0,0,1,4,371908.0
1421,270000,350800,0.806066176470588,1,876,1270,0,2.5,2,7,2008,0,0,92000,245000,1,0,0,1,4,334960.0
1422,315000,357100,0.820542279411765,1,1406,1280,0,2.25,3,7,2008,0,0,92000,245000,1,0,0,1,4,383892.0
1423,332500,404400,0.929227941176471,1,8040,1290,450,1.75,4,6,1947,0,1,170000,202000,0,0,1,0,4,357824.0
1424,505000,403200,0.926470588235294,1,48370,2070,1020,1.75,3,6,1930,0,0,163000,191000,0,0,1,0,1,545079.0
1425,335000,381600,0.876838235294118,1,20776,1960,640,2.75,3,7,1958,0,0,136000,286000,0,0,1,0,1,382055.0
1426,290000,411100,0.944623161764706,1,8900,1530,450,1.5,3,7,1963,0,0,82000,137000,0,0,1,0,1,307001.0
1427,350000,425200,0.977022058823529,1,16000,2110,430,2.5,4,8,1974,0,0,91000,219000,0,0,1,0,1,358231.0
1428,275000,425600,0.977941176470588,1,16752,1670,600,2.5,4,7,1975,0,0,91000,164000,0,0,1,0,1,281203.0
1429,299500,404400,0.929227941176471,1,12416,1690,0,2.5,3,7,1994,0,0,86000,199000,0,0,1,0,1,322311.0
1430,315000,350800,0.806066176470588,1,6250,2010,0,2.5,4,7,1998,0,0,97000,181000,0,0,1,0,3,390787.0
1431,335000,434600,0.998621323529412,1,5400,1370,0,2.0,3,7,1998,0,0,97000,147000,0,0,1,0,3,335462.0
1432,395000,434200,0.997702205882353,1,4698,2070,0,2.5,5,7,1998,0,0,97000,183000,0,0,1,0,3,395910.0
1433,1500000,434200,0.997702205882353,1,29034,4740,820,2.25,4,9,1965,0,2,651000,598000,0,0,1,0,2,1503455.0
1435,650000,392100,0.900965073529412,1,10262,1390,0,1.0,3,7,1955,0,2,671000,90000,0,0,1,0,2,721449.0
1436,437500,350600,0.805606617647059,1,4046,2120,1060,1.75,3,7,1939,0,0,234000,308000,0,0,1,0,4,543069.0
1437,475000,414800,0.953125,1,4046,1420,300,1.5,2,7,1945,0,0,234000,319000,0,0,1,0,4,498361.0
1438,443500,400600,0.920496323529412,1,3031,1380,0,1.5,3,7,1929,0,0,197000,350000,0,0,1,0,4,481805.0
1439,353500,414800,0.953125,1,4005,730,0,1.0,2,6,1925,0,0,234000,178000,0,0,1,0,4,370885.0
1440,555000,350300,0.804917279411765,1,4005,2490,760,2.75,6,7,1928,0,0,234000,410000,0,0,1,0,4,689512.0
1441,490000,430900,0.990119485294118,1,4005,2040,300,1.75,3,8,1930,0,0,234000,433000,0,0,1,0,4,494890.0
1442,440000,342800,0.787683823529412,1,4046,1760,800,2.0,3,7,1931,0,0,234000,284000,0,0,1,0,4,558600.0
1443,518000,350300,0.804917279411765,1,4388,1850,0,1.75,4,8,1941,0,0,234000,514000,0,0,1,0,4,643544.0
1444,619995,433200,0.995404411764706,1,4388,1770,0,1.5,6,8,1931,0,0,234000,373000,0,0,1,0,4,622857.0
1445,415000,392100,0.900965073529412,1,5375,2200,870,3.0,5,8,1998,0,0,82000,255000,0,0,1,0,1,460617.0
1446,435000,354400,0.814338235294118,1,14050,2220,0,2.5,3,8,1991,0,3,296000,334000,0,0,1,0,2,534176.0
1447,864000,392100,0.900965073529412,1,7907,3550,540,2.75,4,9,2005,0,1,344000,575000,1,0,1,0,2,958972.0
1448,883000,411100,0.944623161764706,1,13316,2930,1330,1.75,4,9,1962,0,0,676000,181000,0,0,1,0,3,934764.0
1449,577500,429900,0.987821691176471,1,3000,2330,0,2.5,2,8,1915,1994,0,345000,375000,0,0,1,0,4,584620.0
1450,668000,400600,0.920496323529412,1,5110,2835,900,3.0,5,8,1924,0,0,300000,550000,0,0,1,0,4,725695.0
1453,875000,428400,0.984375,1,1270,820,0,1.5,2,7,2009,0,0,93000,221000,0,0,0,1,4,888889.0
1454,293000,350600,0.805606617647059,1,1270,820,0,1.5,2,7,2009,0,0,93000,221000,1,0,0,1,4,363701.0
1457,320000,354400,0.814338235294118,1,1201,920,120,2.0,2,8,2009,0,0,93000,284000,1,0,0,1,4,392957.0
1458,335800,366100,0.841222426470588,1,1201,920,120,2.0,2,8,2009,0,0,93000,284000,0,0,0,1,4,399181.0
1459,315000,330600,0.759650735294118,1,1161,1490,80,2.5,3,8,2008,0,0,79000,343000,1,0,0,1,4,414664.0
1460,340000,329600,0.757352941176471,1,1161,1490,80,2.5,3,8,2008,0,0,79000,343000,0,0,0,1,4,448932.0
1464,450000,374400,0.860294117647059,1,1187,1340,380,2.25,3,8,2008,0,0,79000,321000,1,0,0,1,4,523077.0
1465,415000,415100,0.953814338235294,1,1599,1710,240,2.75,4,8,2007,0,0,93000,352000,1,0,0,1,4,435095.0
1466,425000,413400,0.949908088235294,1,5300,1490,380,2.0,4,7,1977,0,0,361000,86000,0,0,1,0,4,447412.0
1467,335000,425200,0.977022058823529,1,1251,1260,220,3.0,3,7,2003,0,0,93000,252000,0,0,0,1,4,342879.0
1468,290000,315200,0.724264705882353,1,1071,1320,240,3.0,3,7,2003,0,0,79000,257000,0,0,0,1,4,400406.0
1470,300000,427800,0.982996323529412,1,3090,1390,410,1.0,3,7,1906,2011,0,182000,219000,0,0,1,0,4,305189.0
1471,390000,351800,0.808363970588235,1,1493,1240,400,2.25,3,8,2009,0,0,93000,307000,0,0,1,0,4,482456.0
1473,457300,322000,0.739889705882353,1,8624,2230,800,2.5,4,8,1969,0,0,262000,309000,0,0,1,0,3,618065.0
1474,397500,347800,0.799172794117647,1,3329,920,0,1.25,1,9,2009,0,0,154000,342000,1,0,0,1,4,497389.0
1475,579000,350600,0.805606617647059,1,2987,1520,0,2.5,2,9,2009,0,0,114000,473000,1,0,0,1,4,718713.0
1476,830000,433200,0.995404411764706,1,2900,2250,640,3.5,4,8,2005,0,0,321000,430000,0,0,1,0,4,833832.0
1477,440000,410700,0.943704044117647,1,6760,1080,0,1.5,2,6,1923,0,0,386000,22000,0,0,1,0,4,466248.0
1478,450000,332700,0.764476102941177,1,6322,1450,500,1.0,2,8,1957,0,0,304000,223000,0,0,1,0,4,588638.0
1479,985000,337200,0.774816176470588,1,5000,3800,1680,3.75,4,11,1947,2001,0,477000,779000,0,0,1,0,4,1271269.0
1480,812000,404400,0.929227941176471,1,10400,3400,1480,1.75,3,8,1951,2011,1,513000,399000,0,0,1,0,4,873844.0
1481,635000,418300,0.961167279411765,1,5002,2290,0,2.5,3,8,1997,0,0,289000,385000,0,0,1,0,4,660655.0
1482,1035000,392100,0.900965073529412,1,5200,3870,810,3.5,4,9,2004,0,1,357000,638000,0,0,1,0,4,1148768.0
1483,725000,432100,0.992876838235294,1,6000,2700,1250,1.75,4,8,1953,0,0,361000,378000,0,0,1,0,4,730201.0
1484,545000,414800,0.953125,1,6000,2530,840,1.75,4,8,1949,0,0,361000,399000,0,0,1,0,4,571803.0
1485,629000,425200,0.977022058823529,1,5400,2320,370,2.25,3,7,1914,0,1,303000,344000,0,0,1,0,4,643793.0
1486,599950,421200,0.967830882352941,1,4800,1850,600,2.25,4,8,1908,0,1,283000,275000,0,0,1,0,4,619891.0
1487,560000,318000,0.730698529411765,1,6000,2300,1000,1.75,3,8,1951,0,0,369000,338000,0,0,1,0,4,766390.0
1488,650000,430900,0.990119485294118,1,5880,1420,490,1.75,3,8,1951,0,0,329000,238000,0,0,1,0,4,656486.0
1489,575000,423400,0.972886029411765,1,5880,1700,740,1.75,3,8,1951,0,0,329000,257000,0,0,1,0,4,591025.0
1490,715000,411100,0.944623161764706,1,25180,2510,0,2.5,3,10,1989,0,0,184000,332000,0,0,1,0,1,756916.0
1491,692950,434600,0.998621323529412,1,27896,3780,1520,2.5,4,9,1989,0,0,184000,288000,0,0,1,0,1,693907.0
1492,585000,351600,0.807904411764706,1,14217,3580,1370,2.75,3,10,1989,0,0,218000,379000,0,0,1,0,1,724096.0
1493,501000,430900,0.990119485294118,1,12150,2480,600,1.75,3,8,1968,0,0,143000,286000,0,0,1,0,1,506000.0
1494,360000,429600,0.987132352941177,1,7557,1870,710,2.5,3,7,1996,0,0,70000,159000,0,0,1,0,1,364693.0
1495,205000,350600,0.805606617647059,1,51822,2340,0,1.75,3,7,1992,0,0,128000,267000,0,0,1,0,3,254467.0
1496,399900,407700,0.936810661764706,1,8045,2080,600,2.25,6,7,1987,0,0,75000,173000,0,0,1,0,1,426874.0
1497,349000,407700,0.936810661764706,1,7201,1900,380,2.25,3,7,1987,0,0,70000,167000,0,0,1,0,1,372541.0
1498,802000,428400,0.984375,1,6750,1930,970,1.75,3,8,1958,0,0,254000,292000,0,0,1,0,4,814730.0
1499,393000,311900,0.716681985294118,1,4000,2460,1230,2.5,4,7,1971,0,0,147000,333000,0,0,1,0,4,548360.0
1502,420000,433200,0.995404411764706,1,1184,1300,180,1.5,2,8,2008,0,2,85000,298000,0,0,0,1,4,421939.0
1503,325000,365000,0.838694852941177,1,1184,1300,180,1.5,2,8,2008,0,2,85000,298000,0,0,0,1,4,387507.0
1506,260000,325000,0.746783088235294,1,4438,1540,770,1.5,2,6,1949,0,0,110000,138000,0,0,1,0,0,348160.0
1507,214300,418300,0.961167279411765,1,4500,590,0,1.0,2,6,1941,0,1,97000,69000,0,0,1,0,4,222958.0
1509,420000,392100,0.900965073529412,1,13500,1680,500,1.75,4,7,1978,0,0,162000,244000,0,0,1,0,1,466167.0
1510,379000,351800,0.808363970588235,1,15031,1610,0,1.75,3,7,1953,0,0,162000,203000,0,0,1,0,1,468848.0
1511,390000,314100,0.721737132352941,1,15695,2040,0,1.75,3,8,1959,0,0,162000,272000,0,0,1,0,1,540363.0
1512,530000,414800,0.953125,1,14400,1530,0,1.5,3,8,1960,0,0,162000,269000,0,0,1,0,1,556066.0
1513,445000,430900,0.990119485294118,1,17200,2200,1000,1.75,4,8,1957,0,0,183000,189000,0,0,1,0,1,449441.0
1514,663000,322000,0.739889705882353,1,186846,4400,0,3.25,4,9,1993,0,0,148000,438000,0,0,1,0,2,896080.0
1515,335000,400200,0.919577205882353,1,103672,2030,0,2.0,4,7,1969,0,0,144000,172000,0,0,1,0,2,364298.0
1516,312500,418300,0.961167279411765,1,12196,1800,0,1.5,3,7,1966,0,0,85000,151000,0,0,1,0,1,325126.0
1517,428500,400600,0.920496323529412,1,106722,1620,420,2.25,4,8,1980,0,0,203000,165000,0,0,1,0,2,465510.0
1518,409950,396500,0.911075367647059,1,99916,1720,0,2.5,3,7,1990,0,0,210000,152000,0,0,1,0,2,449963.0
1519,275000,431300,0.991038602941177,1,10139,1300,0,1.0,3,7,1962,2007,0,70000,131000,0,0,1,0,2,277487.0
1520,189950,342800,0.787683823529412,1,10125,1000,0,1.0,3,6,1963,0,0,70000,107000,0,0,1,0,2,241150.0
1521,300000,433200,0.995404411764706,1,9964,1350,0,1.5,3,6,1962,0,1,64000,130000,0,0,1,0,2,301385.0
1522,275000,404400,0.929227941176471,1,25505,2000,0,2.5,3,7,1962,0,1,100000,161000,0,0,1,0,2,295945.0
1523,335000,312300,0.717601102941177,1,38400,2140,0,2.5,4,8,2012,0,0,121000,238000,0,0,1,0,2,466833.0
1524,535000,433200,0.995404411764706,1,210830,1640,0,1.0,2,6,1910,0,0,183000,228000,0,0,1,0,3,537470.0
1525,460000,428400,0.984375,1,210830,1640,0,1.0,2,6,1910,0,0,183000,228000,0,0,1,0,3,467302.0
1526,235500,352600,0.810202205882353,1,33600,742,0,1.0,2,5,1923,0,0,93000,114000,0,0,1,0,3,290668.0
1527,167000,315200,0.724264705882353,1,7415,1220,0,1.5,3,6,1957,0,2,62000,143000,0,0,1,0,3,230579.0
1528,509950,427800,0.982996323529412,1,79180,1830,0,2.5,4,7,1997,0,1,228000,153000,0,0,1,0,1,518771.0
1529,462000,430900,0.990119485294118,1,42850,2260,0,2.25,4,7,1977,0,2,96000,191000,0,0,1,0,3,466610.0
1530,310000,318700,0.732306985294118,1,42850,2260,0,2.25,4,7,1977,0,2,96000,191000,0,0,1,0,3,423320.0
1531,887500,430900,0.990119485294118,1,74783,3740,0,3.5,4,10,2003,0,2,128000,507000,0,0,1,0,3,896356.0
1532,1300000,330600,0.759650735294118,1,502246,3830,1490,3.25,5,9,1988,2003,0,356000,722000,0,0,1,0,3,1711313.0
1533,431000,332700,0.764476102941177,1,219766,1860,0,2.5,3,8,1988,0,0,267000,209000,0,0,1,0,3,563785.0
1534,457000,418300,0.961167279411765,1,19712,1760,0,1.75,3,7,1978,0,0,239000,216000,0,0,1,0,3,475464.0
1535,415000,414800,0.953125,1,21357,1040,0,1.75,3,7,1976,0,1,175000,148000,0,0,1,0,3,435410.0
1536,365000,434600,0.998621323529412,1,12180,2610,940,2.0,3,7,1918,2005,1,78000,222000,0,0,1,0,4,365504.0
1537,245000,325000,0.746783088235294,1,12180,2610,940,2.0,3,7,1918,2005,1,78000,222000,0,0,1,0,4,328074.0
1538,175000,402000,0.923713235294118,1,11264,2070,860,1.75,3,7,1946,0,0,82000,137000,0,0,1,0,4,189453.0
1539,229000,423400,0.972886029411765,1,6700,1590,500,1.0,5,6,1942,0,0,75000,104000,0,0,1,0,4,235382.0
1540,243000,404400,0.929227941176471,1,10500,920,0,1.0,2,6,1948,0,1,76000,100000,0,0,1,0,4,261507.0
1541,327950,396500,0.911075367647059,1,9060,1550,0,1.75,3,7,1948,1979,1,75000,156000,0,0,1,0,4,359959.0
1542,260000,407400,0.936121323529412,1,7260,1030,0,2.0,3,6,1947,0,0,76000,94000,0,0,1,0,4,277742.0
1543,249950,318700,0.732306985294118,1,7803,1040,0,2.5,3,7,1926,0,2,141000,167000,0,0,1,0,1,341319.0
1544,630000,392100,0.900965073529412,1,15504,2360,620,2.25,4,7,1969,0,0,442000,196000,0,0,1,0,3,699250.0
1546,2800000,321600,0.738970588235294,1,28206,7000,3500,3.25,4,12,1991,0,0,1193000,1454000,0,0,1,0,3,3789055.0
1547,800000,383200,0.880514705882353,1,10868,2900,1330,3.0,4,9,2000,0,0,366000,511000,0,0,1,0,3,908559.0
1548,775000,312300,0.717601102941177,1,12208,4160,0,3.0,4,9,1983,0,0,191000,641000,0,0,1,0,3,1079987.0
1549,600000,411100,0.944623161764706,1,14568,2780,0,2.5,4,9,1984,0,0,214000,456000,0,0,1,0,3,635174.0
1550,710000,428400,0.984375,1,13723,2470,0,2.25,3,9,1984,0,0,214000,388000,0,0,1,0,3,721270.0
1551,630000,350900,0.806295955882353,1,13723,2470,0,2.25,3,9,1984,0,0,214000,388000,0,0,1,0,3,781351.0
